Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Code_city,City_Code_postal,Region_Code,Region,State_Name,Sold
1468,Tata New Safari DICOR 2.2 EX 4x2,2008,300000,120000,CT16,ST23,737101,Diesel,Individual,Manual,Second Owner,11.57 kmpl,2179 CC,138.1 bhp,7,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
1469,Maruti 800 DX,1999,52000,100000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,4,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
1470,Mahindra Scorpio 2.6 CRDe,2003,300000,98000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,10.5 kmpl,2179 CC,120 bhp,8,Hyderabad,ST25,CT05,R4,South,Telangana,Y
1471,Mahindra Bolero DI DX 7 Seater,2009,270000,150000,CT10,ST12,560002,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,7,Bangalore,ST12,CT10,R4,South,Karnataka,Y
1472,Chevrolet Sail LT ABS,2014,260000,38000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,22.1 kmpl,1248 CC,74 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1473,Toyota Etios GD,2015,475000,120000,CT28,ST11,834001,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 CC,67.05 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,Y
1474,Ford Figo Diesel Titanium,2011,302000,103000,CT10,ST12,560002,Diesel,Individual,Manual,Third Owner,20.0 kmpl,1399 CC,68 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,Y
1475,Maruti 800 AC,1994,45000,60000,CT03,ST24,600017,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,4,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
1476,Maruti Vitara Brezza VDi Option,2017,775000,80000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1477,Maruti Ertiga VDI,2015,700000,50000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,7,Thrissur,ST13,CT24,R4,South,Kerala,Y
1478,Maruti Swift VDI BSIV,2014,530000,90000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
1479,Tata Nexon 1.5 Revotorq XZ Plus,2017,869999,70000,CT04,ST24,641001,Diesel,Individual,Manual,First Owner,21.5 kmpl,1497 CC,108.5 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
1480,Hyundai Elantra CRDi,2006,155000,110000,CT04,ST24,641001,Diesel,Individual,Manual,Fourth & Above Owner,14.9 kmpl,1991 CC,112.2 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
1481,Tata Tiago 1.2 Revotron XZA,2019,550000,30000,CT09,ST34,110029,Petrol,Individual,Automatic,First Owner,23.84 kmpl,1199 CC,83.83 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1482,Maruti Swift Dzire VDI,2016,600000,80000,CT16,ST23,737101,Diesel,Individual,Manual,Second Owner,26.59 kmpl,1248 CC,74 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
1483,Maruti Swift Dzire VDi,2012,430000,110000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1484,Tata Manza Aura (ABS) Quadrajet,2010,246000,120000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,18.8 kmpl,1248 CC,90 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
1485,Maruti Zen VXi - BS III,2003,120000,120000,CT07,ST13,682001,Petrol,Individual,Manual,Third Owner,17.3 kmpl,993 CC,60 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,Y
1486,Hyundai i20 Asta 1.2,2014,565000,70000,CT08,ST29,700053,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
1487,Hyundai Elite i20 Asta Option Diesel,2018,850000,60000,CT08,ST29,700053,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.76 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
1488,Maruti Alto LXi BSIII,2006,160000,90000,CT06,ST22,302029,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,Y
1489,Fiat Linea Classic Plus 1.3 Multijet,2014,325000,142500,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,19.5 kmpl,1248 CC,75 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1490,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011,450000,90000,CT19,ST12,570004,Diesel,Individual,Manual,Third Owner,12.05 kmpl,2179 CC,120 bhp,8,Mysore,ST12,CT19,R4,South,Karnataka,Y
1491,Hyundai i10 Sportz 1.1L,2015,310000,50000,CT27,ST11,831001,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
1492,Honda Amaze S i-Dtech,2013,250000,90000,CT13,ST04,800002,Diesel,Individual,Manual,Third Owner,25.8 kmpl,1498 CC,98.6 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
1493,Maruti Swift Dzire LDI,2015,420000,115000,CT26,ST15,431001,Diesel,Individual,Manual,Second Owner,26.59 kmpl,1248 CC,74 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
1494,Hyundai i20 Sportz AT 1.4,2013,330000,150000,CT15,ST20,751022,Petrol,Individual,Automatic,Second Owner,15.0 kmpl,1396 CC,98.6 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
1495,Maruti Swift VXI Optional,2015,405000,68000,CT26,ST15,431001,Petrol,Individual,Manual,Second Owner,20.4 kmpl,1197 CC,81.80 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
1496,Mahindra Bolero 2011-2019 ZLX,2013,400000,90000,CT20,ST28,208002,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,7,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
1497,Honda City V AT,2010,409999,110000,CT14,ST07,395007,Petrol,Individual,Automatic,Third Owner,15.6 kmpl,1497 CC,116.3 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
1498,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,500000,70000,CT13,ST04,800002,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,7,Patna,ST04,CT13,R2,East,Bihar,Y
1499,Mahindra XUV500 W8 4WD,2011,590000,80000,CT27,ST11,831001,Diesel,Individual,Manual,Third Owner,15.1 kmpl,2179 CC,140 bhp,7,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
1501,Hyundai i10 Era,2007,135000,100000,CT23,ST12,574142,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
1502,Maruti Wagon R LXI,2004,70000,70000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1503,Maruti 800 Std BSII,2004,45000,77000,CT14,ST07,395007,Petrol,Individual,Manual,Third Owner,16.1 kmpl,796 CC,37 bhp,4,Surat,ST07,CT14,R3,West,Gujarat,Y
1504,Maruti Swift Dzire VDI,2018,650000,35500,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
1505,Maruti Wagon R VXI Optional,2018,400000,17500,CT07,ST13,682001,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,Y
1506,Maruti Alto K10 VXI,2017,350000,27000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
1507,Hyundai Grand i10 1.2 CRDi Asta,2017,550000,60000,CT11,ST07,380052,Diesel,Individual,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
1508,Maruti Wagon R LXI Optional,2016,350000,25000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1509,Maruti Swift Dzire LDI Optional,2015,459999,80000,CT03,ST24,600017,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
1510,Maruti Alto LXi,2012,185000,60000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
1511,Volkswagen Polo Diesel Highline 1.2L,2013,550000,38000,CT01,ST15,400053,Diesel,Individual,Manual,First Owner,22.07 kmpl,1199 CC,73.9 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
1512,Maruti Wagon R Duo Lxi,2012,300000,100000,CT15,ST20,751022,LPG,Individual,Manual,Second Owner,26.2 km/kg,998 CC,58.2 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
1514,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,900000,110000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,8,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1515,Honda BR-V i-DTEC S MT,2016,900000,92000,CT13,ST04,800002,Diesel,Individual,Manual,First Owner,21.9 kmpl,1498 CC,98.6 bhp,7,Patna,ST04,CT13,R2,East,Bihar,Y
1516,Mahindra Bolero 2011-2019 Plus AC,2012,550000,180000,CT03,ST24,600017,Diesel,Individual,Manual,Third Owner,15.96 kmpl,2523 CC,62.1 bhp,9,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
1517,Maruti Baleno Zeta 1.2,2018,625000,10000,CT06,ST22,302029,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,Y
1518,Maruti Alto 800 VXI,2017,310000,35000,CT14,ST07,395007,Petrol,Individual,Manual,Second Owner,24.7 kmpl,796 CC,47.3 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
1519,Maruti Swift DDiS LDI,2017,500000,35000,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
1520,Hyundai Grand i10 CRDi Sportz,2016,610000,23000,CT08,ST29,700053,Diesel,Individual,Manual,First Owner,24.0 kmpl,1120 CC,70 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
1521,Tata Indigo CS LX (TDI) BS III,2012,150000,150000,CT21,ST27,248001,Diesel,Individual,Manual,Third Owner,19.09 kmpl,1396 CC,69 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1522,Hyundai Xcent 1.1 CRDi SX Option,2015,480000,70000,CT19,ST12,570004,Diesel,Individual,Manual,First Owner,24.4 kmpl,1120 CC,71 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
1523,Hyundai i20 1.2 Asta Option,2017,650000,40000,CT24,ST13,680001,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,Y
1524,Hyundai i20 1.4 CRDi Magna,2012,290000,100000,CT11,ST07,380052,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,90 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
1525,Maruti Alto 800 LXI,2017,300000,50000,CT27,ST11,831001,Petrol,Individual,Manual,Second Owner,24.7 kmpl,796 CC,47.3 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
1526,Maruti Swift Dzire VDi,2010,270000,120000,CT21,ST27,248001,Diesel,Individual,Manual,Fourth & Above Owner,19.3 kmpl,1248 CC,73.9 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1527,Hyundai Xcent 1.1 CRDi S,2015,400000,60000,CT18,ST21,141003,Diesel,Individual,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,Y
1528,Maruti Alto 800 LX,2015,280000,28000,CT28,ST11,834001,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,Y
1529,Maruti Swift Dzire VXi,2009,250000,60000,CT09,ST34,110029,Petrol,Individual,Manual,Third Owner,17.5 kmpl,1298 CC,85.8 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1530,Maruti Swift Dzire VDi,2012,495000,80000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1531,Ford Endeavour 3.2 Titanium AT 4X4,2018,3250000,12000,CT23,ST12,574142,Diesel,Individual,Automatic,First Owner,10.91 kmpl,3198 CC,197 bhp,7,Mangalore,ST12,CT23,R4,South,Karnataka,Y
1532,Honda Amaze V Petrol BSIV,2019,700000,4500,CT02,ST15,411043,Petrol,Individual,Manual,First Owner,19.5 kmpl,1199 CC,88.76 bhp,5,Pune,ST15,CT02,R3,West,Maharashtra,Y
1533,Tata Indigo eCS VX BSIV,2013,310000,70000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1534,Renault Duster 85PS Diesel RxE,2017,650000,120000,CT01,ST15,400053,Diesel,Individual,Manual,First Owner,19.87 kmpl,1461 CC,83.8 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
1535,Honda Jazz 1.2 V AT i VTEC,2015,600000,80000,CT04,ST24,641001,Petrol,Individual,Automatic,First Owner,19.0 kmpl,1199 CC,88.7 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
1536,Tata New Safari DICOR 2.2 EX 4x2,2009,150000,150000,CT01,ST15,400053,Diesel,Individual,Manual,Fourth & Above Owner,11.57 kmpl,2179 CC,138.1 bhp,7,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
1537,Mahindra Renault Logan 1.4 GLX Petrol,2009,135000,120000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,15.7 kmpl,1390 CC,75 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
1538,Maruti Swift Dzire VDI,2014,650000,50000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
1539,Honda City V MT,2012,550000,83000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,16.8 kmpl,1497 CC,116.3 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
1540,Maruti Swift Dzire VDI,2017,650000,20000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1541,Toyota Fortuner 2.8 2WD AT BSIV,2018,2900000,49000,CT28,ST11,834001,Diesel,Individual,Automatic,First Owner,12.9 kmpl,2755 CC,174.5 bhp,7,Ranchi,ST11,CT28,R2,East,Jharkhand,Y
1542,Honda Brio 1.2 VX MT,2017,450000,6750,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,18.5 kmpl,1198 CC,86.8 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
1543,Maruti Ciaz VXi Plus,2015,650000,26000,CT14,ST07,395007,Petrol,Individual,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
1544,Hyundai Grand i10 1.2 Kappa Era,2017,430000,52000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,17.0 kmpl,1197 CC,81.86 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
1545,Hyundai Creta 1.6 CRDi AT S Plus,2017,1143000,51000,CT27,ST11,831001,Diesel,Individual,Automatic,First Owner,17.01 kmpl,1582 CC,126.2 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
1546,Maruti Swift AMT ZXI Plus BSIV,2019,700000,20000,CT04,ST24,641001,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
1547,Maruti Ritz VXi,2011,229999,18500,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,85.80 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1548,Mahindra TUV 300 T4,2017,509999,142000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,7,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
1549,Ford EcoSport 1.5 Ti VCT MT Trend BSIV,2016,670000,50478,CT13,ST04,800002,Petrol,Individual,Manual,First Owner,15.85 kmpl,1499 CC,110.4 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
1550,Tata Tiago 1.2 Revotron XZA,2019,525000,9200,CT08,ST29,700053,Petrol,Individual,Automatic,First Owner,23.84 kmpl,1199 CC,83.83 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
1551,Renault Duster 85PS Diesel RxE,2016,515000,40000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,19.87 kmpl,1461 CC,83.8 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
1552,Maruti Baleno Delta,2020,630000,5000,CT09,ST34,110029,Petrol,Individual,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1553,Datsun RediGO A,2019,270000,2300,CT18,ST21,141003,Petrol,Individual,Manual,First Owner,22.7 kmpl,799 CC,53.64 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,Y
1554,Maruti Alto 800 LXI,2016,300000,40000,CT23,ST12,574142,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
1555,Mahindra Xylo D2 BSIV,2012,250000,119000,CT16,ST23,737101,Diesel,Individual,Manual,First Owner,14.0 kmpl,2489 CC,95 bhp,8,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
1556,Maruti Alto LX,2005,90000,100000,CT23,ST12,574142,Petrol,Individual,Manual,Fourth & Above Owner,19.7 kmpl,796 CC,46.3 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
1557,Maruti Ertiga SHVS ZDI Plus,2017,750000,100000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,7,Thrissur,ST13,CT24,R4,South,Kerala,Y
1558,Maruti Wagon R LXI Minor,2009,135000,50000,CT19,ST12,570004,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1061 CC,67 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
1559,Maruti Eeco Smiles 5 Seater AC,2013,275000,80000,CT23,ST12,574142,Petrol,Individual,Manual,Second Owner,15.1 kmpl,1196 CC,73 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
1560,Tata Nexon 1.2 Revotron XM,2018,740000,15000,CT07,ST13,682001,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,Y
1561,Honda Amaze S i-VTEC,2019,690000,1303,CT11,ST07,380052,Petrol,Dealer,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
1562,Audi Q5 35TDI Premium Plus,2018,3975000,31800,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
1563,Lexus ES 300h,2019,5150000,20000,CT23,ST12,574142,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
1564,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,CT27,ST11,831001,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
1565,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,CT20,ST28,208002,Petrol,Individual,Automatic,First Owner,9.5 kmpl,3604 CC,280 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
1566,Toyota Yaris V BSIV,2018,1000000,4295,CT09,ST34,110029,Petrol,Trustmark Dealer,Manual,First Owner,17.1 kmpl,1496 CC,105.5 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1567,Toyota Yaris V BSIV,2018,1000000,5229,CT08,ST29,700053,Petrol,Trustmark Dealer,Manual,First Owner,17.1 kmpl,1496 CC,105.5 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
1568,Hyundai Grand i10 Nios Sportz,2019,550000,4701,CT17,ST07,391510,Petrol,Trustmark Dealer,Manual,First Owner,20.7 kmpl,1197 CC,81.86 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
1569,Maruti Baleno Alpha,2016,600000,6757,CT10,ST12,560002,Petrol,Trustmark Dealer,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,Y
1570,Skoda Rapid 1.6 MPI AT Style Plus,2016,675000,28182,CT03,ST24,600017,Petrol,Trustmark Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.52 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
1571,Nissan Kicks XV BSIV,2019,950000,11533,CT12,ST28,201301,Petrol,Trustmark Dealer,Manual,First Owner,14.23 kmpl,1498 CC,104.55 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
1572,Honda City i VTEC V,2017,850000,11688,CT29,ST24,632001,Petrol,Trustmark Dealer,Manual,First Owner,17.8 kmpl,1497 CC,117.3 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1573,Toyota Camry 2.5 Hybrid,2016,2000000,68089,CT09,ST34,110029,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1574,Toyota Corolla Altis 1.8 VL AT,2012,550000,57728,CT29,ST24,632001,Petrol,Trustmark Dealer,Automatic,First Owner,14.53 kmpl,1794 CC,138.1 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
1575,Maruti Ciaz 1.3 Alpha,2018,925000,23712,CT09,ST34,110029,Diesel,Trustmark Dealer,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1576,Ford Ecosport 1.5 Ti VCT AT Titanium,2015,625000,70670,CT09,ST34,110029,Petrol,Trustmark Dealer,Automatic,First Owner,16.5 kmpl,1499 CC,110 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
1577,Maruti Alto 800 LXI,2014,200000,43381,CT05,ST25,500020,Petrol,Dealer,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
1578,Honda City i VTEC CVT VX,2014,635000,79011,CT14,ST07,395007,Petrol,Trustmark Dealer,Automatic,First Owner,18.0 kmpl,1497 CC,117.3 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
1579,Honda Jazz VX,2016,550000,56494,CT28,ST11,834001,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,5,Ranchi,ST11,CT28,R2,East,Jharkhand,Y
1580,Maruti SX4 VDI,2014,425000,50000,CT14,ST07,395007,Diesel,Individual,Manual,Second Owner,21.79 kmpl,1248 CC,88.73 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
1581,Maruti Wagon R VXI BS IV,2011,220000,40000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
1582,Hyundai Grand i10 1.2 Kappa Asta,2018,590000,10000,CT15,ST20,751022,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
1583,Mahindra Thar CRDe,2017,775000,35000,CT02,ST15,411043,Diesel,Individual,Manual,First Owner,16.55 kmpl,2498 CC,105 bhp,6,Pune,ST15,CT02,R3,West,Maharashtra,Y
1584,Maruti Ritz VXi,2015,350000,58500,CT06,ST22,302029,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,85.80 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,Y
1585,Maruti Baleno Delta 1.2,2018,575000,20000,CT04,ST24,641001,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
1586,Nissan Micra XL,2011,200000,43500,CT04,ST24,641001,Petrol,Individual,Manual,Second Owner,18.06 kmpl,1198 CC,75 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
1587,Tata Hexa XT,2018,1575000,30000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,153.86 bhp,7,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
1588,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,600000,63000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
1589,Mahindra Bolero 2011-2019 ZLX BSIII,2016,720000,35000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,7,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
1590,Tata Indigo eCS LS TDI BSIII,2012,158000,110000,CT01,ST15,400053,Diesel,Individual,Manual,Second Owner,19.09 kmpl,1396 CC,69 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
1591,Tata Hexa XT,2018,1575000,25000,CT16,ST23,737101,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,153.86 bhp,7,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
1592,Hyundai Xcent 1.2 VTVT S AT,2017,580000,30000,CT21,ST27,248001,Petrol,Individual,Automatic,First Owner,17.36 kmpl,1197 CC,81.86 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
